id_series,seriesName
1249,Rambo
1250,Crave 
1251,"Cheney Duvall, M.D. "
1252,Hellsing 
1253,Timothy Wilde 
1254,The Kane Chronicles
1255,River of Time 
1256,Mass Effect 
1257,Redwall
1258,Hot Damned 
1259,Sherlock Holmes 
1260,Just One Day 
1261,The Final Formula 
1262,"Enchanted, Inc. "
1263,Dangerous Creatures 
1264,Malauss
1265,Tales from the Shadowhunter Academy 
1266,Silistra 
1267,Wonder 
1268,Katie Weldon 
1269,Fifty Shades as Told by Christian 
1270,Stainless Steel Rat Publication Order
1271,The Long Winter 
1272,Les Enfants du d
1273,Culture 
1274,Montmorency 
1275,Chobits 
1276,Skink 
1277,The Rev. Clare Fergusson 
1278,Daughters of the Glen 
1279,"Sembia, Gateway to the Realms "
1280,Apprentice Adept 
1281,Shadowdwellers 
1282,Fay
1283,Princes 
1284,Dragon Kin 
1285,Dangerous Times 
1286,Jessica 
1287,The Shadow Demons Saga 
1288,Going Under 
1289,Carrier 
1290,"Ashes, Ashes "
1291,The 
1292,Sometimes Never 
1293,Georgian 
1294,American Revolutionary War 
1295,All or Nothing 
1296,Golden Name Day 
1297,John Dies at the End 
1298,Crash 
1299,The Sandman Omnibus 
1300,Legend 
1301,Play by Play 
1302,True Reign 
1303,Fleurville 
1304,The Pathfinders 
1305,Tyme 
1306,Early Earth
1307,Christian Origins and the Question of God 
1308,The Awakening Land 
1309,Lady Julia Grey 
1310,Samurai 
1311,The Chronicles of Thomas Covenant the Unbeliever 
1312,Eve Duncan 
1313,Jane True 
1314,Saga of the First King 
1315,Faerie Path 
1316,Morningstar Strain 
1317,The Year I Turned Sixteen 
1318,Death By Mysteries 
1319,The Dublin Saga 
1320,Ronin 
1321,Kitchen Princess 
1322,Magic Thief 
1323,Elana 
1324,Alpha Pack 
1325,Ladies of Distinction 
1326,Stoney Ridge Seasons 
1327,Nephilim Rising 
1328,Wanted 
1329,Middle
1330,Insignia 
1331,The Wheel of Time 
1332,Skulduggery Pleasant 
1333,Cuts Like an Angel 
1334,Belle 
1335,Winternight Trilogy 
1336,Discourses on Livy
1337,Refiner
1338,Firstborn 
1339,Pern 
1340,The Hawk Queen 
1341,The First Trilogy 
1342,Riddle
1343,Intwine 
1344,Aaron
1345,Personal Demons 
1346,Brian Boru 
1347,Buchanan
1348,Mountain 
1349,Gideon
1350,The Matilda Saga 
1351,Wicked Lovers 
1352,Flashman Papers 
1353,"Legend, Colorado "
1354,Pine Cove 
1355,De Toekomsttrilogie 
1356,Make or Break 
1357,Crayons
1358,Ruthless People 
1359,Holes 
1360,Tegami Bachi 
1361,Blackwater 
1362,Eleanor Roosevelt 
1363,Mieses Karma 
1364,Cruel Beauty
1365,Historia de la literatura 
1366,Ilyon Chronicles 
1367,Naked Werewolf 
1368,Jesus of Nazareth 
1369,E.L. Pender 
1370,Creatrilogy
1371,The Clique 
1372,Charlie Parker 
1373,The Iron Seas 
1374,Nightwalkers 
1375,Highlands
1376,Zodiac Legacy 
1377,Fool
1378,H.I.V.E. 
1379,The New Heroes
1380,The Patrick Bowers Files 
1381,L.A. Candy 
1382,Vampire Hunter D 
1383,Chief Inspector Armand Gamache 
1384,The Darkwoods Trilogy 
1385,Les Chemins de la Libert
1386,Tre metri sopra il cielo 
1387,Harper Hall of Pern 
1388,Lucrezia Borgia 
1389,Gilded Wings 
1390,Tales of Terror 
1391,Lee Coburn 
1392,Emily the Strange 
1393,Batman 
1394,Time Warp Trio 
1395,Living Forest 
1396,Arks Of Octava 
1397,A Series of Standalone Novels 
1398,Daredevil
1399,The Falconer 
1400,Millennial Contest 
1401,Arthur Trilogy 
1402,The Wayfarer Redemption 
1403,Olivia 
1404,Mercedes Thompson Graphic Novels 
1405,Patterson
1406,Lord Ermenwyr 
1407,Radlett and Montdore 
1408,Halo 
1409,Crestview Academy 
1410,The Rat 
1411,Mating Heat 
1412,Saturnin 
1413,The Saga of the Trillium 
1414,Tina Boyd 
1415,Discarded Heroes 
1416,MacKinnon Curse 
1417,Arthur the Son 
1418,Parnassus Series 
1419,Septimus Heap 
1420,Setiap Tempat Punya Cerita 
1421,La Medeleni 
1422,Rabbit Angstrom 
1423,The Hathaways 
1424,Alper Kamu 
1425,Horimiya 
1426,Necromancer 
1427,Fallen Angels 
1428,Island Shifters 
1429,The Clifton Chronicles 
1430,Love
1431,The Great Devil War 
1432,Oversight Trilogy 
1433,Black Wolves 
1434,Reawakened 
1435,Dominion of the Fallen 
1436,Bone Universe 
1437,The Harp and Ring Sequence 
1438,Hunter 
1439,The Divine Cities 
1440,The Shadow Campaigns 
1441,The Dinosaur Lords 
1442,Pucked 
1443,Ranger
1444,A Modern Fairytale 
1445,Keeper of the Lost Cities 
1446,Vampire for Hire 
1447,Waterfire Saga 
1448,The Remnant Chronicles 
1449,Nausica
1450,Orphan Monster Spy 
1451,Thief Errant 
1452,Aviary Hall 
1453,Spud 
1454,Rainbow Trilogy 
1455,Falling Under 
1456,Kay Thompson
1457,The Inheritance Cycle 
1458,Bone
1459,The Universal Life Force Series 
1460,Crush 
1461,Ashfall 
1462,Dragon Star 
1463,In Her Name
1464,Big Nate Novels 
1465,Rosemary Beach 
1466,Hourglass Door 
1467,Dorina Basarab 
1468,Persiguiendo a Silvia 
1469,The Vampire Chronicles 
1470,Guild Hunter 
1471,The Secret Circle 
1472,Las aventuras del capit
1473,Christiansen Family 
1474,Paladin 
1475,The Gothic Saga 
1476,xxxHOLiC 
1477,Lyonesse 
1478,Kwani 
1479,Cal Leandros 
1480,Tales of Starlight 
1481,Night Watch 
1482,Fountain Creek Chronicles 
1483,Song of the Silvertongue 
1484,"Girl, Missing "
1485,The Neptune Project 
1486,Le Premier Jour 
1487,Will Piper 
1488,Sherlock Holmes Adventures 
1489,Illusions
1490,Les Larmes Rouges 
1491,The Intern 
1492,Inherit the Stars 
1493,Waverley Family 
1494,The Cloak Society 
1495,Unwanteds 
1496,The Secrets of the Pied Piper 
1497,Canopus in Argos 
1498,North and South 
1499,Three Sisters Island 
1500,Le Fl
1501,Freewill 
1502,Gansett Island
1503,Wilderness 
1504,Scarred 
1505,Courts of the Feyre 
1506,How to Ruin 
1507,Fading 
1508,Sabina Kane 
1509,Born in Blood Mafia Chronicles 
1510,The Mermen Trilogy 
1511,Red River 
1512,The Kharkanas Trilogy 
1513,Porter Osborne Jr. 
1514,Balefire 
1515,The Greek Myths 
1516,Cecelia and Kate 
1517,Sunrise 
1518,M
1519,Runaways
1520,Y
1521,Of Irish Blood 
1522,Grace Series 
1523,Highlander 
1524,Alone 
1525,Dragonfly 
1526,The Meaning of Night 
1527,The Archers of Avalon 
1528,Babe Levy 
1529,Storybound 
1530,Shattered Hearts 
1531,Slains 
1532,The Hunt 
1533,Saga Collected Editions
1534,The Second World War 
1535,Ruin 
1536,Yu
1537,Sword Art Online
1538,The Peri Reed Chronicles 
1539,Jane Yellowrock 
1540,Soul Eaters 
1541,Les Rougon
1542,Him 
1543,Giants 
1544,Wings of Fire Graphic Novel 
1545,The Locket Trilogy 
1546,Rescues 
1547,Beautiful Dead 
1548,Stay More 
1549,Lily Dale 
1550,Heaven and Hell 
1551,Once 
1552,Bible 
1553,Zion Chronicles 
1554,Stoker
1555,Captain Marvel 
1556,Jeeves 
1557,Tintenwelt Split
1558,Tuareg 
1559,The Kingkiller Chronicle 
1560,The Fog Diver 
1561,The Blackthorn Key 
1562,Bois Sauvage 
1563,The Hunger Games 
1564,Sophie Katz Murder Mystery 
1565,The Book of Words 
1566,Glory St. Clair 
1567,Night World 
1568,Jon Shannow 
1569,Sheila 
1570,Die Danziger Trilogie 
1571,Mara and Dann 
1572,Le Guerre del Mondo Emerso 
1573,Soul Savers 
1574,Prophecy of the Sisters 
1575,Montgomery
1576,Redwood Pack 
1577,The Walking Dead Collected Editions
1578,Masters of the Shadowlands 
1579,Hot Shots
1580,The Scarlet Pimpernel chronological order
1581,FireNine 
1582,La Storia 
1583,Perang Eropa
1584,Tear Asunder 
1585,Paul O
1586,The Guardians 
1587,Splintered 
1588,Black Dagger Legacy 
1589,InCryptid 
1590,The Heartbreakers Chronicles 
1591,Love Comes Softly 
1592,The Sellswords 
1593,Flicka 
1594,Dead Is 
1595,Culture Smart
1596,Quincy 
1597,The Keys to the Kingdom 
1598,Skellig 
1599,The Fourth Stall 
1600,Hj
1601,Monument 
1602,Clochemerle 
1603,Tony Hill 
1604,The Last Werewolf 
1605,Zuckerman Bound 
1606,The Poldark Saga 
1607,Arcane Ascension 
1608,Will Lee 
1609,Fiery Tales 
1610,Sprawl 
1611,If You Come Softly 
1612,The Seer 
1613,Casson Family 
1614,Brethren Trilogy 
1615,Homecoming Saga 
1616,Replica 
1617,Moomin Picture Books
1618,Welcome to the Underworld 
1619,Scusa ma ti chiamo amore 
1620,Earth Girl 
1621,Blood 
1622,Princess Academy 
1623,Un... 
1624,"Bear, Otter, and the Kid "
1625,The Rosewood Chronicles 
1626,Ash Princess Trilogy 
1627,Vampire Huntress 
1628,Works of John Owen 
1629,Nancy 
1630,Samaria 
1631,Ex Machina 
1632,The Sider Series 
1633,Young Assassins 
1634,The Missing 
1635,"Consuelo, et, La Comtesse de Rudolstadt "
1636,MacKenzie
1637,The Work and the Glory 
1638,Legacy of Tril 
1639,The Century Cycle 
1640,Angelfire 
1641,Afraid 
1642,Hap and Leonard 
1643,Magisterium 
1644,Vision 
1645,The Barrytown Trilogy 
1646,Bad Kitty 
1647,Incarnations of Immortality 
1648,Dirk Pitt 
1649,Cotton Malone 
1650,Tunnels 
1651,Mythic 
1652,The Road to Hell 
1653,Weddings by Bella 
1654,Wrong Reasons 
1655,Cupcakes 
1656,Ijon Tichy 
1657,Restoration 
1658,The Last Apprentice 
1659,Bridge 
1660,Lords of Deliverance 
1661,Jimmy Coates 
1662,I corsari delle Antille 
1663,Trajano 
1664,Alice in the Country of Hearts 
1665,Limberlost 
1666,Defy 
1667,Sam Dryden 
1668,The Diviners 
1669,Fables
1670,Forbidden Men 
1671,"Episodios Nacionales, Primera Serie "
1672,Fisher
1673,Cheerleader Trilogy 
1674,Born Confused 
1675,I Will Bear Witness 
1676,Jahreszeiten
1677,Wings in the Night 
1678,Spilling CID 
1679,Magic
1680,Maid Sama
1681,Riverworld 
1682,With This Ring 
1683,Alex Barnaby 
1684,Alpha 
1685,Ile
1686,Thompson Sisters 
1687,Truancy 
1688,Jos
1689,Deltora Quest 
1690,Accidentally in Love 
1691,October Daye 
1692,Men of Honor 
1693,John Rain 
1694,Dublin Murder Squad 
1695,Faith of Our Fathers 
1696,Beyond the Spiderwick Chronicles 
1697,The Ivy Chronicles 
1698,Timber Wolves Trilogy 
1699,The Gamblers of Craven
1700,The SYLO Chronicles 
1701,Ravenloft 
1702,Chronicles of Barsetshire 
1703,Aurora County
1704,The View from the Mirror 
1705,Beka Cooper 
1706,The Unknown Assassin 
1707,Nightmares
1708,The Nova Trilogy 
1709,War of the Ancients Trilogy 
1710,Prefect Dreyfus Emergency 
1711,Dragonlance
1712,Chester the Raccoon 
1713,Guardians of Time 
1714,Nicholas Linnear 
1715,Heku 
1716,The Misadventures of Tallulah Casey 
1717,The Cottington Family
1718,Lemonade Mouth 
1719,The Masks of God 
1720,Unraveling 
1721,Black Hole 
1722,Redwall 
1723,Moments 
1724,Solomon vs. Lord 
1725,Origami Yoda 
1726,Thirst 
1727,Carter House Girls 
1728,Agents of the Crown 
1729,The Fae Chronicles 
1730,Extraordinary Voyages series 
1731,House of God 
1732,The Immortal Empire 
1733,Giant Days Single Issues
1734,The Arcana Chronicles 
1735,The Girlfriend
1736,The Christmas Box Trilogy 
1737,Harriet the Spy 
1738,The Way 
1739,Seasons of the Moon 
1740,Magic Tree House 
1741,Earth
1742,My Merlin Trilogy 
1743,Control 
1744,Unearthly 
1745,The Half Bad Trilogy 
1746,Magic Ex Libris 
1747,A Girl 
1748,Unnaturals 
1749,Mortalis 
1750,Guardians of Ga
1751,The Songs of the Seraphim 
1752,The Strain 
1753,Auntie Mame 
1754,Tennis Shoes 
1755,Kendrick
1756,Devil Riders 
1757,Jack Caffery 
1758,Starbound 
1759,NERDS 
1760,Innkeeper Chronicles 
1761,Ethshar 
1762,Robert Hunter 
1763,Once Upon a Time 
1764,Hussite Trilogy 
1765,Three Rancheros 
1766,Summer Boys 
1767,Arthurian Saga 
1768,The Outlandish Companions 
1769,Dark Visions 
1770,Polen 
1771,Crusade 
1772,Beach House 
1773,Martyr
1774,The Riyria Revelations 
1775,Colorado Mountain 
1776,The Secret 
1777,World of Solace 
1778,Hero 
1779,I Hate Fairyland 
1780,The Deptford Histories 
1781,Alfred Hitchcock and The Three Investigators 
1782,The Diary of Ana
1783,Animant
1784,The Two Princesses of Bamarre 
1785,CIA Spies 
1786,Bryson and Katz 
1787,Wherlocke 
1788,Mortal Engines Quartet 
1789,Cicada 
1790,Bright Young Things 
1791,A Prison Diary 
1792,Rurouni Kenshin 
1793,Lineage of Grace 
1794,The Open Society and its Enemies 
1795,James Potter 
1796,Dream Giver
1797,Archer Brothers 
1798,Tales of Toots Estonian
1799,The Paper Magician 
1800,Insiders 
1801,Arkadien 
1802,D.I. Lottie Parker 
1803,Stephen Fry
1804,Walsh Family 
1805,Stones of Power 
1806,The MacGregors 
1807,Shane Schofield 
1808,Fins 
1809,Dear Dumb Diary 
1810,Elixir 
1811,Medusa Project 
1812,Stark Saga 
1813,Beaumont 
1814,Sixteenth Summer 
1815,Million Dollar Duet 
1816,Enola Holmes 
1817,Knitting in the City 
1818,The Raj Quartet 
1819,Dairy Queen 
1820,Dark
1821,Berlin Diary 
1822,Dempseys 
1823,A. Shaw 
1824,The Castle In The Attic 
1825,Folktales
1826,Mickey Haller 
1827,Alice MacLeod 
1828,Seductive Nights 
1829,Tomorrow Girls 
1830,Alexandros 
1831,Stink 
1832,The Charmed Life 
1833,Sister Pelagia Mysteries 
1834,The Iron Fey
1835,Tuesday McGillycuddy 
1836,Jack Ryan 
1837,The Poland Trilogy 
1838,MacLachlan Family 
1839,Tommy 
1840,Kate Shugak 
1841,Cat Royal Adventures 
1842,Wayside School 
1843,Symphony of Ages 
1844,Thursday Next 
1845,Jonathan Weber 
1846,Sinners on Tour 
1847,Juliet Immortal 
1848,Reginald Bones 
1849,Persepolis 
1850,Sisterhood 
1851,Chet and Bernie Mystery 
1852,Cel mai iubit dintre p
1853,"Memory, Sorrow, and Thorn "
1854,Midnight 
1855,Rock Chick 
1856,Jake 
1857,The Midwife Trilogy 
1858,The Hart Family 
1859,Coulters Historical 
1860,IFICS 
1861,On Dublin Street 
1862,Eighth Day 
1863,Until Her
1864,My Lesbian Experience with Loneliness 
1865,First Love 
1866,Plays in Production
1867,The Bridei Chronicles 
1868,A Need So Beautiful 
1869,The Vampire Journals 
1870,Jake Grafton 
1871,The Lilies of the Field 
1872,Blue Exorcist 
1873,Chief Inspector Barnaby 
1874,I nostri antenati 
1875,Avalon 
1876,Tom
1877,Demon Road 
1878,The Sin Eater
1879,Wings of Fire 
1880,Shadow Police 
1881,Hogarth Shakespeare
1882,Hattie 
1883,Scott Pilgrim 
1884,Long Price Quartet 
1885,Elm Creek Quilts 
1886,The Secrets of the Immortal Nicholas Flamel 
1887,India 
1888,At First Sight 
1889,Elemental Assassin 
1890,Lunch Lady 
1891,Alien Warrior 
1892,Shaman King 
1893,Dead of Night 
1894,Innocence 
1895,Wraith Kings 
1896,Love Trilogy
1897,The Living Dead 
1898,Eschaton 
1899,Confessions of Georgia Nicolson 
1900,Ravenwood Mysteries 
1901,Burton 
1902,Magnus Pack 
1903,Daughters of Caleb Bender 
1904,Dark Days 
1905,Chocolat 
1906,S
1907,The Last Valois 
1908,The Cronus Chronicles 
1909,Shadow Horse 
1910,The Law of Moses 
1911,Quiet Professionals 
1912,Miss Cornelia Van Gorder
1913,Sagaen om Isfolket 
1914,Lady Emily 
1915,The Tales of Einarinn 
1916,Hark
1917,The Bitterbynde 
1918,Fated Saga 
1919,The d
1920,Timeless 
1921,De brief voor de koning 
1922,Green Mountain 
1923,Knight 
1924,Twist Me 
1925,Fairy Tales 
1926,The Others 
1927,Mither Mages 
1928,Flashpoint 
1929,Lennox Family Magic 
1930,Crown
1931,A Song of Ice and Fire Alternative Numbering
1932,Saga of the Light Isles 
1933,Illusionist 
1934,Point 
1935,Solanin 
1936,Between the Lines 
1937,Kingdom 
1938,Succession 
1939,Pippi L
1940,Robin 
1941,Bad 
1942,Masters of M
1943,Master of Crows 
1944,The Caleb Books 
1945,Doctor Who by Douglas Adams 
1946,The Trilogy 
1947,Game 
1948,Inferno 
1949,Thirteen Hallows 
1950,Foreigner 
1951,Marvel Masterworks
1952,Resisting Love 
1953,Nova 
1954,Edward 
1955,Palestine 
1956,Disruption 
1957,A Class of Their Own 
1958,Grant County 
1959,Christmas Hope 
1960,Women
1961,Ring 
1962,Appleseed 
1963,Elvis 
1964,The Poisoner Mysteries 
1965,Chicago Stars 
1966,Second Opportunities 
1967,I
1968,Sharpe 
1969,Hyperion Cantos 
1970,Born In Trilogy 
1971,Noli Me Tangere 
1972,Gruffalo
1973,Rats 
1974,Story of O 
1975,Wyoming 
1976,Matthew Swift 
1977,Butler Cove 
1978,The Defenders of Shannara 
1979,Black Dagger Brotherhood 
1980,Scanguards Vampires 
1981,Heather Wells 
1982,Virgin River 
1983,Ruan 
1984,Bajo el Cielo P
1985,Mary Sutter 
1986,Adrian Mole 
1987,Tangled 
1988,Ralph S. Mouse 
1989,Past Doctor Adventures 
1990,Sherring Cross 
1991,Sweet Home 
1992,Lunch with... 
1993,Kalix MacRinnalch 
1994,Nayir Sharqi 
1995,Pern Chronological Order
1996,The Spiderwick Chronicles 
1997,Broken Heart 
1998,The Ellie Chronicles 
1999,The President
2000,Croak 
2001,Darkness 
2002,Ramona Quimby 
2003,It Girl 
2004,Josephine Bonaparte 
2005,Callahan
2006,French Revolution 
2007,Chronicles of Nick 
2008,Golden Age of the Solar Clipper 
2009,Bosnian Trilogy 
2010,The Talent 
2011,Wind Dancer 
2012,Doppler 
2013,Fullmoon o Sagashite 
2014,Dante
2015,Mindjack 
2016,Cuentos completos 
2017,Underworld USA 
2018,Hell
2019,Cat Who... 
2020,Living With the Dead 
2021,Cascadia Wolves 
2022,Lark Rise to Candleford 
2023,Neighbor from Hell 
2024,A Shade of Vampire 
2025,Less Than Three 
2026,Jonathan Argyll 
2027,Kazan and Baree 
2028,The Maker
2029,Night Creatures 
2030,Nursery Crime 
2031,Warriors Of Poseidon 
2032,Karl Glogauer
2033,Is It Just Me
2034,Far Side Collection 
2035,Hacker 
2036,The Queen of the Tearling 
2037,Incubus 
2038,Phineas Poe 
2039,The Witcher
2040,Sin City 
2041,Widdershins Adventures 
2042,Malcolm Fox 
2043,The Paranormals 
2044,Demonblood 
2045,Stark International Security
2046,Guardians of Childhood 
2047,Eternal Bachelors Club 
2048,Plainsong 
2049,Benjamin Weaver 
2050,"Anita Blake, Vampire Hunter "
2051,Secrets of My Hollywood Life 
2052,The Quite Interesting Ignorant Books 
2053,Isle of Swords 
2054,Magnificent Devices 
2055,Dust Lands 
2056,Desiderata 
2057,Roy Grace 
2058,The Daughter of Ares Chronicles 
2059,Short Stories from Hell
2060,The Knights of the Cross or Krzy
2061,Newsflesh 
2062,Sea 
2063,Blakewell
2064,Devoured 
2065,The Snopes Trilogy 
2066,Reapers MC 
2067,The Wild Ones 
2068,Bridal Stories 
2069,Van Zale 
2070,Keeper 
2071,Watership Down 
2072,The Descendants 
2073,Iron Codex 
2074,Adam Dalgliesh 
2075,Legends of Shannara 
2076,Reid Family 
2077,Heaven and Hell Trilogy 
2078,Emmy 
2079,"Kat, Incorrigible "
2080,Dave Robicheaux 
2081,California Historical Series 
2082,Masterminds 
2083,Instrumentality of Mankind
2084,Clique Summer Collection 
2085,Forever Faithful 
2086,Cyteen 
2087,Texas
2088,The Edge 
2089,Brotherhood of the Sword
2090,The African Trilogy 
2091,Ayesha 
2092,The Montgomerys and Armstrongs 
2093,Et si c
2094,My Prince 
2095,Charlie Madigan 
2096,Fetch 
2097,Tahn 
2098,The Melancholy of Haruhi Suzumiya 
2099,War Memoirs 
2100,Wedding Planner
2101,ACRO 
2102,Kenneth Aubrey and Patrick Hyde 
2103,Houston Series 
2104,Kerrion Empire 
2105,Sarah
2106,Strange the Dreamer 
2107,Tsubasa
2108,The Soldier Son 
2109,Sentinel Wars 
2110,Mine f
2111,Valdemar Publication order
2112,Vampire Beach 
2113,Alphas 
2114,Astonishing X
2115,The One Dollar Horse 
2116,Monsters in the Dark 
2117,A.D. 
2118,Kyndred 
2119,Before The Storm 
2120,Shadow Hills 
2121,Rizzoli 
2122,Rosey Corner 
2123,Gesammelte Werke in f
2124,Hades Hangmen 
2125,Temperance Brennan 
2126,Parker Pyne
2127,Pegasus 
2128,The Winnie Years 
2129,The Books of Bayern 
2130,The Dying Earth 
2131,MacNachton Vampires 
2132,Sense of Truth 
2133,Protector of the Small 
2134,Spenser 
2135,Black London 
2136,Vampire Academy
2137,Christopher Paget 
2138,Cygnet Duology 
2139,Dark Swan 
2140,The Bet 
2141,Beautifully Broken 
2142,Fantasyland 
2143,Jane Whitefield 
2144,Hush 
2145,Lenore 
2146,The Company Wars 
2147,The Fahllen 
2148,Supernatural Mates 
2149,Dragonfire 
2150,With Me in Seattle 
2151,Doctor Who
2152,Terry McCaleb 
2153,Diary of a Wimpy Kid 
2154,Dark Guardian 
2155,Skeleton Creek 
2156,Rapunzel
2157,Simon
2158,Kate Daniels 
2159,Witch 
2160,Six
2161,The Graduate 
2162,Discworld Stage Adaptations
2163,Anne McCaffrey
2164,Underworld 
2165,Matrix of Destiny 
2166,Ordell Robbie 
2167,Against All Expectations 
2168,Chasing Vermeer 
2169,Galactic Empire 
2170,The Weekday Brides 
2171,Ghost Hunter Mystery 
2172,Grover Beach Team 
2173,Planet Urth 
2174,Ashes 
2175,The Great and Terrible 
2176,Titanic 
2177,Bevelstoke 
2178,The Worst Witch 
2179,gesammelte Werke in f
2180,Den of Shadows 
2181,Feral Warriors 
2182,The Rescuers 
2183,Alexandra Cooper 
2184,Green Town
2185,Georgetown 
2186,Katie John 
2187,Alluring Indulgence 
2188,English 
2189,The Savior
2190,Daniel X 
2191,Philip Marlowe 
2192,MMA Fighter 
2193,Book Boyfriend 
2194,Avery Sisters Trilogy 
2195,The Astonishing Adventures of Fanboy and Goth Girl 
