,book_id,author_id
17693,132449,10017
17738,24320335,7146180
17747,17385388,6535756
17763,33107825,6453465
17764,17252321,6428810
17768,11831627,27528
17792,42369059,7200721
17803,11193959,64364
17807,23688067,6466369
17813,11303597,75497
17815,12274576,4062676
17840,12811730,2002988
17866,25439542,6997216
17867,31211256,13835635
17895,25898657,7247078
17900,25167846,1155469
17904,10285881,186987
17910,24582265,2885331
17912,18138113,7153244
17931,23275670,8312760
17932,41744510,5444623
17933,31682917,13549895
17939,18333462,5298385
17949,22428704,7060641
17953,25569003,5752854
17958,34108782,6916388
17965,42519249,6917576
17974,18761370,7046523
17982,21480858,5212441
17983,33827079,15518935
17988,33412911,10949813
17994,17303558,6912312
18003,32670125,33773
18006,28665607,13857001
18022,17377409,306733
18028,30091182,27148
18035,29570122,415731
18037,3894283,51913
18040,20877990,47792
18057,4332646,384013
18065,17256574,4893553
18070,26959446,6552299
18079,15770499,4017568
18083,15850119,5763676
18085,21938812,456016
18088,31147267,1762294
18103,28260402,5830526
18113,21937625,7244984
18134,10516163,2999765
18161,11459153,4877863
18163,22668541,7010202
18173,7348523,3241692
18211,32786586,7091425
18220,10713781,4265796
18226,31290944,8635086
18231,7939963,478426
18243,126742,72819
18245,36389181,14808492
18248,23524087,7056784
18281,29877824,2828923
18298,8769628,17421
18299,697210,372433
18345,40788782,6644836
18363,17877322,6983412
18378,28138673,13650648
18405,26311787,7276454
18406,19045228,7362213
18411,36003629,6980189
18415,22909644,946017
18425,23019243,4634239
18448,17208961,6878970
18450,17202502,5047249
18455,17566866,6940644
18460,42403315,5785925
18462,34938088,3156101
18471,20810301,7212647
18490,29601065,8685878
18492,25751572,14029383
18493,25434231,5142501
18530,25112957,13505006
18553,354007,7638903
18586,26832111,4831114
18591,25687508,14070842
18616,31332255,13583077
18621,25914930,13921633
18635,13642710,160069
18643,219588,8125999
18644,21776145,7276650
18653,397870,80984
18672,6414121,137270
18673,30337935,7060506
18678,36041506,2993356
18694,35148790,16856659
18729,9747943,4473599
18738,36295656,16192760
18836,15840057,5625972
18847,32935069,15799129
18862,40397083,7460109
18866,7199027,90866
18874,36430989,17243035
18875,39101308,5155577
18881,14289707,2815365
18882,538381,1356336
18901,17693783,1238
18913,18076372,7134811
18915,23259278,7238592
18941,25789367,6563363
18992,17885828,5829383
19023,880378,14410
19028,33515558,15263483
19049,565323,51724
19059,481821,26814
19098,25367434,2711612
19104,24308836,5251202
19117,6890220,3084517
19121,21527208,6893860
19124,15840611,4146823
19129,15810406,2739138
19132,17018524,6566039
19135,17205213,6877480
19140,257430,150477
19141,29776106,7067421
19150,343532,35503
19163,35100075,5050571
19171,35817737,17054622
19206,35721194,16817128
19251,22022826,6892195
19257,998133,52832
19281,396751,64199
19305,9222475,1003655
19307,22457223,6585392
19346,36505403,5244478
19399,999422,223411
19408,18251076,7172290
19413,20434251,6576619
19421,19466843,6182432
19439,5356056,2303450
19467,17573685,21798
19468,8031168,204893
19490,2684521,318719
19511,18169826,643309
19515,18157093,7123141
19518,18074932,7134270
19522,27971254,6949817
19531,20737063,7079478
19536,26156408,69415
19542,13037527,229227
19568,69807,33031
19591,64732,16024
19592,43663613,6859728
19593,13611961,4402016
19594,40524829,8073005
19608,380292,157708
19609,8265098,157738
19648,3391762,19687
19649,17342189,6926290
19653,9541850,241301
19657,4332082,1605157
19664,32672504,4396266
19667,9015663,2772067
19683,3678443,1562881
19695,29338547,2072858
19719,29481185,13910112
19740,28534696,13787639
19745,7992363,3465954
19756,13484064,5437311
19766,1194060,269662
19772,18621380,6905688
19781,13484184,1912055
19784,8174477,17293
19803,13060887,5041454
19816,18757146,7057541
19841,612422,226035
19846,2587466,4141543
19850,8881278,2965405
19855,6542089,1276146
19877,20582519,7060507
19896,11299874,4524583
19902,30077437,8102183
19932,28820817,6765086
19948,25431515,5042085
19950,14762476,6155239
19963,455760,255710
19965,2958520,752898
19991,20312461,945430
20003,4601215,828
20016,18527498,178856
20036,40383078,60281
20065,21412207,33408
20076,22926521,437652
20104,18342283,3892
20109,20893533,6563750
20112,18478082,52527
20117,20736539,18445
20121,18090019,38809
20130,447434,14670
20161,39082727,4094557
20168,34352236,5138153
20201,16103970,4784496
20202,3214291,26970
20230,27484033,5338829
20254,30815927,15258209
20265,29243657,7373215
20270,20447583,7226502
20274,24820432,7383025
20277,23265671,7160746
20278,17800107,6571986
20290,29104111,7505427
20323,108824,63011
20326,90160,18134
20334,18072042,6575323
20348,17880603,7075649
20390,34758697,7375051
20400,15753426,6442717
20415,21363389,7792274
20417,27831851,7453351
20422,23303963,5826888
20423,30332253,9829396
20429,25135715,8306428
20451,13664744,631148
20455,29360229,8064114
20457,13644322,965908
20472,22890961,8435822
20486,23489172,9822956
20499,17299264,5418337
20507,34534844,13705141
20510,18989148,7438764
20511,8320987,4044314
20516,23446017,9757614
20521,17925554,5237606
20524,20491056,7752396
20541,6760818,1202510
20555,36409909,7327303
20562,22094951,7732431
20564,22729621,8388159
20565,38336011,6937581
20574,22057396,8101198
20578,22614909,4807995
20580,22383415,8285526
20593,38580144,6927274
20594,21840816,8119001
20601,39024318,17783031
20608,36192173,8505145
20609,281693,39755
20635,34993791,16785381
20657,54576,63475
20663,30062082,15221803
20676,1372498,12936
20679,22048461,4301652
20690,347413,5268
20699,22468004,3470494
20702,49584,4970672
20703,23388792,7162002
20711,28010254,8295652
20715,183199,44545
20722,750407,397165
20770,2641307,29184
20808,18131040,6578895
20812,23362210,6564711
20819,6261174,301406
20829,31120087,31679
20871,1364062,648243
20896,19317077,7231329
20916,40983373,5280531
20930,21945190,6861359
20953,10590390,1173340
20955,7766070,3387296
20965,23465642,7078175
20968,13548618,534074
20970,10928527,1261540
20985,24516182,7127317
20993,22856237,6577129
21008,11940384,5012636
21029,3214657,1366040
21037,26025989,90150
21048,29361143,14237686
21049,19290298,7159820
21059,17162089,4619475
21084,162,90
21092,17265065,4386032
21101,13707714,36857
21110,22371142,8282534
21129,39983507,6571558
21136,434877,245011
21178,30638725,1675648
21211,15814529,70906
21220,17882444,5134400
21222,26074471,3161479
21229,709812,378242
21230,9930875,4515355
21239,12331596,61173
21263,30052343,8189131
21300,23627067,9884202
21301,21556057,1417633
21311,22798873,81639
21312,22504499,4810291
21319,297463,397
21322,17230568,6885618
21344,25214463,7113774
21353,33148832,7415085
21358,23492593,13531458
21369,18715140,1000848
21384,25224458,8320107
21412,11105153,4790114
21431,507022,181302
21439,16164302,5195639
21444,18747256,5357264
21447,16728634,6872972
21458,13610402,5820784
21486,38118798,7069686
21512,16182366,6592273
21517,23173415,14350226
21529,1753425,144358
21530,13455513,5626120
21534,18394877,7246581
21539,11797364,4971182
21546,11517874,4894926
21553,910668,36734
21554,24752366,6897457
21563,18044354,7123984
21592,1463131,26875
21628,22839429,4468300
21630,40766761,29593
21646,844793,7623
21690,21483760,7044164
21698,82121,19476
21701,33843003,14789183
21703,181372,47139
21719,1013389,507943
21733,722434,78736
21736,12398719,55547
21745,713178,45309
21752,15997611,5760057
21775,16115183,6567007
21778,18282428,7123641
21804,3832022,746687
21821,18665259,5824402
21844,16083327,4730323
21848,22051234,5356562
21849,13491389,4444277
21868,22704715,7266555
21892,22595242,5154640
21918,10373553,1396694
21919,200734,70854
21923,52263,29500
21954,9716986,4413250
21965,36462923,6479371
21968,11716321,2951405
21979,6508352,2946462
21996,10079837,4547288
22021,24943556,4340243
22044,18222768,7579562
22058,25814254,8848755
22062,30231783,14036073
22078,2250839,302544
22083,20507453,3234402
22084,18498563,821338
22101,20552507,13081
22113,21023409,406864
22128,25814284,14199891
22242,12207601,4831237
22254,16049258,6470339
22260,176178,1346213
22263,18333656,5831353
22272,12982026,1224940
22275,22013353,5446825
22290,12779251,4556168
22297,10574690,4574107
22308,33313726,503388
22309,12355856,4582507
22314,13651928,5836131
22336,40961608,40820
22349,257034,14740070
22350,576537,32232
22351,327916,83397
22356,29794122,4435742
22358,32601289,6455200
22363,20558124,5780445
22364,17253972,6894289
22370,22023638,5834274
22376,40658063,13776517
22386,18052849,888893
22393,13571953,417798
22432,926549,13610
22473,22590028,8395003
22506,23713777,4128041
22525,23206345,1709139
22539,17187320,5246010
0,686717,74489
2,27833684,5618190
3,382975,37871
15,21922133,5619151
16,20744130,4476044
17,20816370,7851984
19,40983132,4968409
20,17900911,1427650
23,20522718,3462951
24,21399149,5029054
25,22052456,7832543
26,18742420,2746690
27,22701480,7737308
28,18400295,1912055
29,19292809,3185029
30,19547844,6608731
31,20653710,6576876
32,20529031,7132113
33,20937536,5822433
34,20880073,7123498
35,22034261,6425833
36,34661269,7255282
37,18170925,3173295
38,21887834,6886704
39,22735684,151973
42,20798492,4541791
44,20622081,7094294
46,22714908,5621569
48,18630973,4109302
49,15712796,5828499
50,22913988,1366040
52,20338332,7125719
55,22241361,8253345
56,22957237,5819370
58,25784634,7354860
61,17305049,4318269
63,18240522,4615197
64,18989149,2980235
65,22370569,7020231
68,18586923,5050492
71,20528976,985261
72,20699996,4595087
76,17736067,1122775
82,73654,41749
197,13425802,5448974
199,10129062,4559822
215,12109772,3023658
216,13401993,5441417
223,13641748,4606082
243,12631512,2755160
264,17155793,173493
265,23845997,6693411
269,22718738,7124792
273,40963299,5351849
274,22840182,2188726
275,24638201,2747732
280,17410991,266470
281,18044277,2741432
282,22535481,7093630
283,23281652,1443712
289,20662291,1383409
293,17134589,6855918
302,18009950,6549373
305,16085457,357601
312,17314996,6916557
313,22387563,6980508
317,22500587,7380291
318,32598789,8283255
319,29561487,14759054
329,10100824,4619644
344,595394,12531
345,338121,1967
349,72473,10082
353,81122,8694
356,179182,51518
358,9378084,442240
367,71054,40173
374,413814,28946
380,21277,4861
381,201547,18454
419,2034321,925098
420,2202049,14577
421,1704570,784775
426,2195289,994873
428,2112237,473145
432,2556204,1130453
434,1605034,4738
436,421549,9212
439,2807199,6429
451,1908511,33274
468,16168313,6587108
474,9807262,3101315
491,16112452,5752652
504,157313,55743
506,598638,3961
509,37264,14151
510,22347,12732
511,158683,20493
513,98019,56328
515,485685,13359
521,7619398,70026
523,72111,7338
528,94510,17029
537,861023,1642
540,6839093,93094
572,35002208,16789375
616,16102490,6562243
617,5982436,52989
618,10744752,2884780
621,34112074,4890658
626,94060,53974
627,3040050,1304838
628,17160703,53984
629,291895,51424
631,6217775,20
632,235466,110982
635,44353,9072
653,17789716,7044750
702,29661832,7151973
704,35570300,6554504
706,26883802,5131072
707,22607787,6550037
708,25476480,6546441
709,26170580,4851199
710,25657772,63898
714,36635516,6896405
715,23206499,7374424
716,26201118,7539785
717,24889218,8034143
719,24689419,8058866
720,29405105,7215619
721,25656580,73977
724,27999771,5622223
727,27872890,6452845
728,27169611,6574132
729,25510924,7056935
731,26040605,6875794
733,27812784,7753662
734,27188165,223343
735,27863344,6994378
739,28262024,1935000
740,30166135,7047863
741,22926494,6551005
802,4278,2931
805,8450509,22067
806,33622989,16549
807,185629,57428
813,7870272,156327
815,1163444,167047
817,37100,20850
818,22874238,4784416
819,148603,85989
820,351385,201535
823,1044816,520296
824,6575580,49612
826,39333207,4046
829,102720,42919
831,129561,131
840,583883,6331
851,22914552,8072579
954,537296,12447
963,120182,7287
973,15755407,6443493
974,10714886,4700629
976,12180240,1415543
977,13416481,5020443
978,17562231,4529674
981,13129054,5045548
986,16098473,5308881
987,16139620,6576193
988,13539723,5773867
993,16094679,6469948
995,25134518,6245296
996,15845491,6476392
1003,13496452,4629065
1008,20770646,6527314
1014,25729127,5099267
1015,22852541,4721318
1018,12073592,323656
1019,38418,21616
1022,61146,34408
1028,493121,58846
1030,2334281,82969
1034,29980980,8158089
1035,89543,403
1045,25898833,4693312
1046,24034941,7146498
1047,22586406,6550279
1048,20769219,5361693
1050,18000952,7112593
1051,25064653,7849515
1053,20418905,7731270
1054,20693807,7731179
1056,22029246,8184276
1057,15673520,6420147
1058,17160608,5028484
1064,18050015,6166668
1066,21407010,8031974
1067,13576691,5805745
1068,43479909,7751265
1069,21248483,37249
1070,20550841,5758689
1071,12483970,3009541
1072,18774016,4146484
1074,18397323,4563332
1077,23308694,4398628
1079,22919817,8180726
1080,17605075,6993187
1081,20888519,7874735
1082,18507917,6571021
1083,20830614,6581207
1086,18318651,5370827
1088,18102898,7141820
1092,20577546,7471427
1094,13551358,5779555
1095,27809268,2132743
1096,17878473,7074741
1097,20560304,6551789
1099,16050312,6541831
1101,20935363,7873610
1105,17971638,7058694
1107,31182679,6980925
1108,22589352,7178194
1109,15722017,2771724
1112,17611319,2951194
1113,18462806,6902956
1114,21863686,7079478
1115,17869229,6432984
1116,13438570,5342916
1119,17370995,6580884
1120,22068620,7171978
1121,22562710,8286871
1123,26312131,7276454
1124,33773222,5822912
1127,34814944,7236200
1130,22249086,7768203
1132,42642505,8286020
1133,18880307,7056720
1134,18190566,6451625
1136,25337359,13810432
1167,426034,67038
1172,106549,50886
1173,6643945,37814
1175,10429836,2752928
1177,425374,76405
1179,2827647,8716
1180,8576614,2798441
1181,1814627,104926
1184,9758743,17597
1185,110410,9759
1188,2455376,16202
1192,958535,83086
1198,6584134,1598076
1199,18396295,3517050
1203,14061733,5895829
1208,22016171,7043626
1215,789559,18444
1229,12005662,5032367
1230,13642241,1258608
1272,36362234,9873809
1273,36146624,17130322
1274,40590407,8107261
1276,39725622,4279769
1279,40556417,7391763
1280,37545571,15269309
1281,42772077,14831545
1282,23510085,99117
1283,40590283,3408059
1288,35553692,13467894
1291,40142465,14028431
1299,23811471,1783576
1303,29919027,7769192
1311,26849976,7107744
1312,28219648,13846736
1319,331830,190403
1322,21473411,8059844
1324,13453604,5130837
1360,95707,55044
1364,3332986,990148
1365,3754102,63638
1370,81176,3154596
1372,6478256,188932
1373,252917,27281
1374,703847,33503
1377,96833,1744933
1380,240469,140720
1424,10302287,3352591
1447,23203252,6916708
1448,21843165,8119768
1449,26073072,164187
1452,21518344,7246482
1453,21018154,7944475
1456,17669243,7012713
1457,23688792,10811406
1458,22065067,644355
1460,23677316,10315278
1461,21979832,8167946
1462,25897792,9809333
1463,27064385,8628046
1465,28114396,8171797
1467,21421609,8039839
1469,25203675,13695109
1475,18245332,7191170
1477,18627856,7072888
1478,18280801,4330590
1482,23262615,7335383
1483,27407334,515767
1503,702539,12940
1580,9816077,2916205
1585,1079431,41878
1596,20581817,7181038
1597,15750790,2156112
1604,12729613,5234997
1608,18462951,5626443
1611,6659480,1307342
1626,25177897,7949493
1627,17886001,5046867
1628,25114259,13613071
1629,15752151,3427995
1630,13615479,5822839
1632,15781364,6453983
1642,322351,140329
1646,789344,9152
1653,774001,9002
1656,13518102,5768905
1657,12369550,330967
1658,16085468,5444795
1659,16067180,4948810
1672,7090785,146628
1673,11250671,4025590
1686,15759752,1294984
1687,16042305,6435350
1688,15762975,5398028
1689,16087848,20983
1690,7573471,2741079
1705,31931948,882738
1707,17866,8794
1708,17263600,3249026
1718,6703145,1916427
1724,17902302,6644044
1730,264950,25883
1735,89184,51204
1737,15062217,3396842
1739,8488830,1956402
1769,12087573,1005935
1776,30653927,14113824
1777,30239341,8588143
1778,25116429,13615246
1779,33918885,15194090
1780,22892448,8436117
1781,27830287,13987227
1782,23593897,5354687
1784,25092254,1080169
1785,28526192,14852052
1786,25701463,8512303
1789,30163661,4530256
1790,33832888,8440277
1791,30258320,14235866
1792,32051720,13848696
1797,31020402,13525505
1803,39396874,8196241
1804,36111357,17120246
1806,41817429,5369307
1807,39863541,5347676
1808,18935998,3131761
1816,219677,18684
1818,124838,174708
1833,13425149,5565007
1834,12322282,5116849
1835,23270903,7040319
1836,21518594,6899829
1837,26545652,4714290
1838,15855708,6480195
1839,17258996,6568822
1840,16052749,6226401
1841,15885568,5416819
1842,34909658,6551996
1844,16003423,6525134
1845,15700594,5829491
1846,15831741,87104
1848,7490715,71479
1850,12770990,1039943
1851,14405931,5878124
1852,16046878,6540287
1853,15750570,150482
1858,15990311,5436451
1861,12865922,4788217
